,nom_entreprise,adresse,latitude,longitude,activite_principale
4074,SD SERVICES (SD SERVICES),ZONE ARTISANALE DES RUIRES 25 RUE IRENE JOLIOT CURIE 38320 EYBENS,45.149687,5.735597,29.20Z
4075,MUTUELLE INTEGRANCE,47 AVENUE FELIX VIALLET 38000 GRENOBLE,45.19034,5.71655,66.0G
4076,MUTUELLE INTEGRANCE,6 B AVENUE JEAN PERROT 38100 GRENOBLE,45.181717,5.734193,65.12Z
4077,MUTUELLE INTEGRANCE,14 RUE DES DEPORTES DU 11 NOVEMBRE 1943 38100 GRENOBLE,45.179476,5.728078,65.12Z
4078,TOTALENERGIES SOLAR FRANCE,21 RUE FREDERIC MISTRAL 38400 SAINT-MARTIN-D'HERES,45.182111,5.769036,35.11Z
4079,SON VIDEO DISTRIBUTION (SON-VIDEO.COM),2 BOULEVARD GAMBETTA 38000 GRENOBLE,45.191674,5.720681,47.43Z
4080,SAGA ISOLATION,21 RUE DE CHAMP ROMAN 38400 SAINT-MARTIN-D'HERES,45.184418,5.77307,51.5F
4081,SAGA ISOLATION,73 RUE DES JAVAUX 38320 EYBENS,45.153765,5.745812,46.73A
4082,MP DEM (FRANCE DEMENAGEMENT),1 RUE DES PINS 38100 GRENOBLE,45.160018,5.736323,49.42Z
4083,MP DEM (FRANCE DEMENAGEMENT),35 RUE DES ALLIES 38100 GRENOBLE,45.170086,5.728318,49.42Z
4084,MP DEM (FRANCE DEMENAGEMENT),11 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162845,5.713007,49.42Z
4085,ALTESSE,CENTRE COMMERCIAL GRAND'PLACE 55 GRAND PLACE 38100 GRENOBLE,45.158412,5.730834,47.77Z
4086,SCHNEIDER ELECTRIC INDUSTRIES SAS,BP 38 60 RUE DE CARTALE 38170 SEYSSINET-PARISET,45.171074,5.686713,31.2A
4087,SCHNEIDER ELECTRIC INDUSTRIES SAS,ZONE SUD GALAXIE 9 RUE DES TROPIQUES 38130 ECHIROLLES,45.150357,5.727739,51.6J
4088,SCHNEIDER ELECTRIC INDUSTRIES SAS,RUE VOLTA 38000 GRENOBLE,45.202686,5.711056,27.12Z
4089,SCHNEIDER ELECTRIC INDUSTRIES SAS,CHAMP SAINT ANGE 4 RUE DE L'INDUSTRIE 38760 VARCES-ALLIERES-ET-RISSET,45.09783,5.6807,27.12Z
4090,SCHNEIDER ELECTRIC INDUSTRIES SAS,20 RUE HENRI TARZE 38000 GRENOBLE,45.200128,5.710582,27.12Z
4091,SCHNEIDER ELECTRIC INDUSTRIES SAS,3 RUE ROLAND GARROS 38320 EYBENS,45.157721,5.737906,51.8L
4092,SCHNEIDER ELECTRIC INDUSTRIES SAS,LD LES CONDAMINES 38320 BRESSON,45.141311,5.736351,31.2B
4093,SCHNEIDER ELECTRIC INDUSTRIES SAS,2 RUE GEORGES DE MANTEYER 38100 GRENOBLE,45.172809,5.742232,31.2B
4094,SCHNEIDER ELECTRIC INDUSTRIES SAS,RUE NEVA 38000 GRENOBLE,45.201706,5.712238,31.2B
4095,SCHNEIDER ELECTRIC INDUSTRIES SAS,158 AVENUE DES MARTYRS 38000 GRENOBLE,45.203942,5.7029,31.2B
4096,ALSACAD (MELOCAD-SPESUP-ACADEOS-SHIVA) (PGS),11 BOULEVARD GAMBETTA 38000 GRENOBLE,45.190615,5.721973,88.10A
4097,ALSACAD (MELOCAD-SPESUP-ACADEOS-SHIVA) (PGS),14 BOULEVARD GAMBETTA 38000 GRENOBLE,45.188457,5.7228,85.59B
4098,GROUPEMENT DE L'INTERIM FRANCAIS (GIF),1ER ETAGE 29 BOULEVARD GAMBETTA 38000 GRENOBLE,45.188155,5.72356,78.20Z
4099,GROUPEMENT DE L'INTERIM FRANCAIS (GIF),6 AVENUE DU GRANIER 38240 MEYLAN,45.210036,5.782859,78.20Z
4100,ASSOCIATION DES PUPILLES DE L'ENSEIGNEMENT PUBLIC SUD RHONES ALPES (VOIR PERS 76564) (PEP-SRA),SAAAIS-SAFEP 38 7 RUE ALBERT RECOURA 38100 GRENOBLE,45.178249,5.74184,88.91B
4101,ASSOCIATION DES PUPILLES DE L'ENSEIGNEMENT PUBLIC SUD RHONES ALPES (VOIR PERS 76564) (PEP-SRA),8 CHEMIN DE L'EGLISE 38100 GRENOBLE,45.176999,5.73512,88.99B
4102,ASSOCIATION DES PUPILLES DE L'ENSEIGNEMENT PUBLIC SUD RHONES ALPES (VOIR PERS 76564) (PEP-SRA),4 RUE VOLTAIRE 38320 EYBENS,45.164599,5.741976,88.99B
4103,ASSOCIATION DES PUPILLES DE L'ENSEIGNEMENT PUBLIC SUD RHONES ALPES (VOIR PERS 76564) (PEP-SRA),4 RUE VOLTAIRE 38320 EYBENS,45.164599,5.741976,88.91B
4104,OTV,STATION EPURATION AQUAPOLE CHE DES ACCACIAS 38120 FONTANIL-CORNILLON,45.258612,5.660797,74.2C
4105,SPV PV 16,RUE DE BELLEDONNE 38920 CROLLES,45.278874,5.890403,35.11Z
4106,MAISONS CLAIR LOGIS,33 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190525,5.718013,68.31Z
4107,MAISONS CLAIR LOGIS,22 AVENUE DE LA HOUILLE BLANCHE 38170 SEYSSINET-PARISET,45.179,5.693166,41.10A
4108,MAISONS CLAIR LOGIS,33 RUE DE LA MARITELLE 38320 BRESSON,45.142012,5.741105,41.10A
4109,SAS ARKOLIA INVEST 64,DOYEN 47300 SAINTE COLOMBE DE VILLENEUVE,45.2019455,5.7539238,35.11Z
4110,AMBASSADE REPUBLIQUE ALGERIENNE DEMO POP,6 CHEMIN DU COMMERCE 38100 GRENOBLE,45.185342,5.743665,99.00Z
4111,AMBASSADE REPUBLIQUE ALGERIENNE DEMO POP,7 QUAI STEPHANE JAY 38000 GRENOBLE,45.192656,5.725291,99.00Z
4112,SYSOCO (TELAM - EASYPHONE - SIMOCO FRANCE - AXIANS),LES AKHESADES 3 RUE IRENE JOLIOT CURIE 38320 EYBENS,45.150006,5.740603,61.90Z
4113,SYSOCO (TELAM - EASYPHONE - SIMOCO FRANCE - AXIANS),1 RUE DES PINS 38100 GRENOBLE,45.160018,5.736323,61.90Z
4114,ELYADE FINANCE (CARTUJAC B1),LIEUDIT LA PLAINE 38140 SAINT-BLAISE-DU-BUIS,45.376167,5.513035,35.11Z
4115,LEO LAGRANGE FORMATION (IFRA),82 RUE ANATOLE FRANCE 38100 GRENOBLE,45.172632,5.704535,85.59A
4116,LEO LAGRANGE FORMATION (IFRA),11 RUE CLEMENT ADER 38130 ECHIROLLES,45.136098,5.713852,85.59A
4117,OLSTEN TRAVAIL TEMPORAIRE SUD,9 RUE BILLEREY 38000 GRENOBLE,45.189778,5.720703,74.5B
4118,OLSTEN TRAVAIL TEMPORAIRE SUD,41 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190388,5.7172,74.5B
4119,OLSTEN TRAVAIL TEMPORAIRE SUD,BRIGNOUD 73 LIBERATION 38190 FROGES,45.261595,5.910625,74.5B
4120,INOVIA CONCEPT INVEST 2 (INOVIA CONCEPT INVEST 2),CROIX DE LA MAIN B1 38140 BEAUCROISSANT,45.344187,5.465857,35.11Z
4121,BMCE EUROSERVICES SA,1 RUE COLONEL DENFERT ROCHEREAU 38000 GRENOBLE,45.190601,5.718813,66.30Z
4122,RHONE AGRI SOLAIRE,M CHAVAS FRANCOIS VAGANAY 69420 LES HAIES,45.4165037,5.8543091,35.11Z
4123,M2I SCRIBTEL,20 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,45.192834,5.712692,85.59A
4124,L UNIVERS DE L EMBALLAGE (FILPACK),1 RUE DU DRAC 38180 SEYSSINS,45.16188,5.697663,46.76Z
4125,L UNIVERS DE L EMBALLAGE (FILPACK),1ER ETAGE 20 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,45.187151,5.775431,46.76Z
4126,SOLIPAC,115 RUE DES ALLIES 38100 GRENOBLE,45.172938990080105,5.7187840172955795,46.69B
4127,SOLIPAC,21 RUE DE COMBOIRE 38130 ECHIROLLES,45.14496800306412,5.693376048811094,46.69B
4128,CLASQUIN SA,14 RUE LOUIS GAGNIERE 38950 SAINT-MARTIN-LE-VINOUX,45.215537,5.686482,52.29B
4129,CLASQUIN SA,CENTRE D'ACTIVITES CENTR'ALP 170 RUE CHATAGNON 38430 MOIRANS,45.318959,5.589766,52.29B
4130,CLASQUIN SA,196 RUE DU ROCHER DE LORZIER 38430 MOIRANS,45.320906,5.59237,52.29B
4131,LE FOURGON (LF),63 AVENUE DE LA MOGNE 38400 SAINT-MARTIN-D'HERES,45.169771,5.750571,47.91B
4132,AREA (AREA),CENTRE DE PEAGE DE VOREPPE LE PEAGE 38340 VOREPPE,45.289205,5.641041,52.21Z
4133,AREA (AREA),CTRE D'ENTRETIEN DU CROZET AVENUE MARECHAL LECLERC 38450 VIF,45.039779,5.671384,52.21Z
4134,AREA (AREA),2 RUE FETOLA 38120 FONTANIL-CORNILLON,45.25652,5.666022,63.2A
4135,AREA (AREA),AVENUE GENERAL DE GAULLE 38120 SAINT-EGREVE,45.232136,5.679764,63.2A
4136,AREA (AREA),PEAGE DE CROLLES CHE DU PRE PICHAT 38920 CROLLES,45.269386,5.888769,52.21Z
4137,NGE GENIE CIVIL,PARC D'ACTIVITE DU PEURAS 498 AVENUE DU PEURAS 38210 TULLINS,45.297359,5.505267,42.13A
4138,ERAM SERVICES,N°ETS 1763 GRENOBLE 8 AVENUE VICTOR HUGO 38130 ECHIROLLES,45.153178,5.710789,52.4E
4139,QUARDINA (QCS SERVICES),IMM LE XENON 340 RUE DE L’EYGALA 38430 MOIRANS,45.31852,5.598344,71.12B
4140,SARL OTAGO (BOUTIQUE OTAGO),9 RUE DE SAULT 38000 GRENOBLE,45.189072,5.727228,47.71Z
4141,TPF INGENIERIE (TPF INGENIERIE) (TPF.I),LE MERMOZ 7 RUE ETIENNE DE LA BOETIE 38320 EYBENS,45.148911,5.740644,71.12B
4142,CRIT INTERIM,33 RUE COLONEL BOUGAULT 38100 GRENOBLE,45.181013,5.730414,74.5B
4143,CRIT INTERIM,33 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190525,5.718013,74.5B
4144,CRIT INTERIM,4 ALLEE DE L’ATRIUM 38640 CLAIX,45.119819,5.691109,74.5B
4145,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),46 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190748,5.717377,85.42Z
4146,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),RUE DE LA HOUILLE BLANCHE 38400 SAINT-MARTIN-D'HERES,45.192136,5.757509,94.99Z
4147,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),461 R DE LA PAPETERIE RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,45.194065,5.762338,85.42Z
4148,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),23 AVENUE DES MARTYRS 38000 GRENOBLE,45.203522,5.701859,85.42Z
4149,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),681 RUE DE LA PASSERELLE 38400 SAINT-MARTIN-D'HERES,45.193317,5.768133,85.42Z
4150,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),DOMMAINE UNIVERSITAIRE 1025 RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,45.195658,5.768933,85.42Z
4151,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),DOMMAINE UNIVERSITAIRE 1130 RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,45.195448,5.77069,85.42Z
4152,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),9 RUE DE LA HOUILLE BLANCHE 38400 SAINT-MARTIN-D'HERES,45.192422,5.754928,85.42Z
4153,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),DOMAINE UNIVERSITAIRE 701 RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,45.195144,5.764966,85.42Z
4154,INSTITUT POLYTECHNIQUE DE GRENOBLE (IPG),701 RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,45.195144,5.764966,85.42Z
4155,SOCIETE DE DISTRIBUTION TEXTILE (ARMOR LUX) (SODITEX),14 RUE DE LA POSTE 38000 GRENOBLE,45.189534,5.727194,47.71Z
4156,SOCOTEC ENVIRONNEMENT,ZA 1 RUE DU DOCTEUR PASCAL 38130 ECHIROLLES,45.156932,5.705088,71.20B
4157,SECURITAS ACCUEIL,9 CHEMIN DU VIEUX CHENE 38240 MEYLAN,45.206155,5.784614,82.99Z
4158,SECURITAS ACCUEIL,5 RUE DU MARECHAL LECLERC 38130 ECHIROLLES,45.137537,5.710334,82.11Z
4159,SECURITAS ACCUEIL,95 RUE DES ALLOBROGES 38180 SEYSSINS,45.163474,5.698975,82.11Z
4160,ANDERLAINE,59 BOULEVARD DES ALPES 38240 MEYLAN,45.20552,5.779392,74.1C
4161,ANDERLAINE,IMMEUBLE LE ROYAL 2 3 ALLEE DES CENTAUREES 38240 MEYLAN,45.203181,5.765289,69.20Z
4162,ANDERLAINE,33 CHEMIN DU VIEUX CHENE 38240 MEYLAN,45.2092,5.794542,69.20Z
4163,CHRISTOFLE FRANCE (CHRISTOFLE PAVILLON ROYAL),12 PLACE GRENETTE 38000 GRENOBLE,45.190774,5.727102,47.77Z
4164,ASTEN,16 RUE DU MARECHAL LECLERC 38130 ECHIROLLES,45.139191,5.708068,43.99A
4165,ACCOR (ACCOR),13 PLACE GRENETTE 38000 GRENOBLE,45.190773,5.727686,56.10A
4166,ACCOR (ACCOR),1625 ROUTE DE VEUREY 38340 VOREPPE,45.272954,5.629532,68.20B
4167,FAURE TOURISME (AGENCE DE VOYAGES VANILLE ET VOYAGE),8 RUE DE BELGRADE 38000 GRENOBLE,45.191362,5.724876,63.3Z
4168,FAURE TOURISME (AGENCE DE VOYAGES VANILLE ET VOYAGE),9 RUE MONTORGE 38000 GRENOBLE,45.191196,5.725876,79.11Z
4169,FAURE TOURISME (AGENCE DE VOYAGES VANILLE ET VOYAGE),26 RUE EMILE GUEYMARD 38000 GRENOBLE,45.193011,5.714776,79.11Z
4170,FAURE TOURISME (AGENCE DE VOYAGES VANILLE ET VOYAGE),1 PLACE DE LA GARE 38000 GRENOBLE,45.190535,5.715318,79.11Z
4171,PROMAN 128 (PROMAN),13 RUE MARCEL PAUL 38120 SAINT-EGREVE,45.227683,5.682495,78.20Z
4172,PROPOLYS,RUE DE LA CARRONNERIE 38700 LA TRONCHE,45.203728,5.75564,74.90B
4173,PROPOLYS,5 RUE RENE CAMPHIN 38600 FONTAINE,45.186153,5.684272,38.11Z
4174,PROPOLYS,50 RUE FRANCOIS BLUMET 38360 SASSENAGE,45.211671,5.674347,38.11Z
4175,UA MANAGEMENT,32 AVENUE ALSACE LORRAINE 38000 GRENOBLE,45.189788,5.718792,70.22Z
4176,CM-CIC LEASING SOLUTIONS (MUTUALEASE) (CCLS),26 RUE COLONEL BOUGAULT 38100 GRENOBLE,45.18132,5.730993,65.2A
4177,EUROGROUP,HOTEL ROYAL OURS BLANC AVENUE DES JEUX 38750 HUEZ,45.091617,6.068107,55.1D
4178,EUROGROUP,CHALETS DE L’ALTIPORT 38750 HUEZ,45.091376,6.083025,55.20Z
4179,RETIA,14 AVENUE ROBERT HUANT 38190 VILLARD-BONNOT,45.262453,5.902991,39.00Z
4180,INEO RHONE ALPES AUVERGNE,3 RUE DE LA PAIX 38800 LE PONT-DE-CLAIX,45.138073,5.706106,43.21A
4181,INEO RHONE ALPES AUVERGNE,ZAC DE CHAMPFEUILLET 10 RUE JEAN ARNAUD 38500 VOIRON,45.353007,5.571476,43.21A
4182,INEO RHONE ALPES AUVERGNE,ZI RUE DES BOURELLES 38420 DOMENE,45.197105,5.818565,43.21A
4183,INEO RHONE ALPES AUVERGNE,ZI CENTR'ALP 106 RUE ARISTIDE BERGES 38340 VOREPPE,45.309333,5.6154,43.21A
4184,U R S S A F RHONE ALPES,1 RUE DES ALLIES 38100 GRENOBLE,45.169138,5.730451,84.30A
4185,U R S S A F RHONE ALPES,5 AVENUE RAYMOND CHANAS 38320 EYBENS,45.156119,5.739102,84.30A
4186,TRANSPORTS P. FATTON (FATTON LOGISTIQUE - FATTON INTERNATIONAL - FATTON EUROPE - FATTON OVERSEAS - FATTON SEA & AIR -),RUE DES GLAIRAUX 38120 SAINT-EGREVE,45.22256,5.673253,63.4A
4187,TRANSPORTS P. FATTON (FATTON LOGISTIQUE - FATTON INTERNATIONAL - FATTON EUROPE - FATTON OVERSEAS - FATTON SEA & AIR -),ZAC RUE DE BROTTERODE 38950 SAINT-MARTIN-LE-VINOUX,45.213728,5.689004,63.4A
4188,TRANSPORTS P. FATTON (FATTON LOGISTIQUE - FATTON INTERNATIONAL - FATTON EUROPE - FATTON OVERSEAS - FATTON SEA & AIR -),21 RUE DE BROTTERODE 38950 SAINT-MARTIN-LE-VINOUX,45.214033,5.688168,63.4A
4189,MONCLER FRANCE,PARC D'ACTIVITES SUD GALAXIE 10 RUE DES MERIDIENS 38130 ECHIROLLES,45.147906,5.726911,70.10Z
4190,MONCLER FRANCE,PARC D'ACTIVITES SUD GALAXIE 1 PLACE DU VERSEAU 38130 ECHIROLLES,45.149236,5.727673,47.71Z
4191,MONCLER FRANCE,PARC D'ACTIVITE SUD GALAXIE 1 SUD GALAXIE 38130 ECHIROLLES,45.1492165,5.7245369,47.71Z
4192,VINCENT DELPY,PLATEAU DE L'ARSELLE DOM DE L'ARSELLE 38410 CHAMROUSSE,45.098782,5.879315,68.20A
4193,CENTRALE SOLAIRE TQ 1,RUE AUGUSTE DELAUNE 38190 FROGES,45.260246,5.908577,35.11Z
4194,CENTRALE SOLAIRE TQ 1,LD L'HERMITAGE 79200 VIENNAY,45.0937183,6.0682888,35.11Z
4195,PDR-TEAM,1 A ZONE D'ACTIVITES PERBOST 31800 LABARTHE-INARD,45.1688377,5.689094,45.20A
4196,PDR-TEAM,2236 AV DU GEN DE GAULLE 38130 ECHIROLLES,45.140862,5.713352,45.20A
4197,PDR-TEAM,ZA LE PARVIS 45 RUE DU VALLON 38500 VOIRON,45.358332,5.570227,45.20A
4198,VILLAGES CLUBS DU SOLEIL,STATION L'ALPETTE 38114 OZ,45.131012,6.073287,55.20Z
4199,EVIDEN FRANCE,23 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,45.19269,5.711932,58.29C
4200,EVIDEN FRANCE,3 RUE DE PROVENCE 38130 ECHIROLLES,45.15337,5.722758,62.02B
4201,VOYAGEURS DU MONDE (VOYAGEURS DU MONDE EXPRESS),16 BOULEVARD GAMBETTA 38000 GRENOBLE,45.188229,5.722906,79.11Z
4202,SARL CONSORTIUM DES PEINTURES ET REVETEMENTS (CPR),23 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,45.229573,5.670354,46.73B
4203,CNP ASSURANCES,8 RUE DE BELGRADE 38000 GRENOBLE,45.191362,5.724876,65.11Z
4204,EXPERTISE & CONCEPT SUD-EST (EXPERTISE & CONCEPT SUD EST),3 A RUE IRENE JOLIOT CURIE 38320 EYBENS,45.149615,5.741088,66.21Z
4205,AD SENIORS CENTRALE,29 BOULEVARD DES ALPES 38240 MEYLAN,45.203645,5.77141,88.10A
4206,AD SENIORS CENTRALE,24 RUE LAMARTINE 38320 EYBENS,45.157804,5.750727,88.10A
4207,APAJH,RUE DE L'ANCIENNE POSTE 38120 SAINT-EGREVE,45.229491,5.681129,85.3H
4208,APAJH,30 AVENUE DU 8 MAI 1945 38400 SAINT-MARTIN-D'HERES,45.170407,5.756309,85.3E
4209,APAJH,APAJH - EA LE FACONNIER 32 RUE DES TREMBLES 38100 GRENOBLE,45.165262,5.730024,81.30Z
4210,APAJH,7 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,45.179786,5.731936,91.3E
4211,APAJH,25 ALLEE DU GERBIER 38320 EYBENS,45.160839,5.7461,85.3H
4212,APAJH,SERV EDUC SPEC SOINS A DOM 6 RUE CURE BOURSE 38320 EYBENS,45.164692,5.74249,88.91B
4213,APAJH,RDC 1 RUE DE L’INDUSTRIE 38320 EYBENS,45.158864,5.742773,87.10B
4214,APAJH,1 ETAGE FINESS 38 0801076 6 RUE CURE BOURSE 38320 EYBENS,45.164692,5.74249,85.3C
4215,APAJH,SASSE SERVICE ACCUEIL SCOL 11 RUE DU DOYEN GOSSE 38700 LA TRONCHE,45.203471,5.750991,88.91B
4216,APAJH,21 RUE DES TREMBLES 38100 GRENOBLE,45.16552,5.729429,88.10C
4217,MUTUELLE ETUDIANTS REG.RH ALPES AUVERGNE (SMERRA),47 RUE MALLIFAUD 38100 GRENOBLE,45.180572,5.7297,66.0G
4218,MUTUELLE ETUDIANTS REG.RH ALPES AUVERGNE (SMERRA),15 RUE SAINT JOSEPH 38000 GRENOBLE,45.186415,5.729097,65.12Z
4219,COMITE GESTION OEUVRES SOC ETS HOSPIT PU (C.G.O.S) (CGOS),1 RUE MAYRIE 38770 LA MOTTE-D'AVEILLANS,44.965088,5.739707,55.20Z
4220,COMMISSARIAT A L' ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES (CEA) (CEA),CEDEX 9 17 AVENUE DES MARTYRS 38000 GRENOBLE,45.201206,5.700791,72.19Z
4221,SOC INTERP ARTISAN GARANTIE INVESTISSE (SIAGI),1 RUE CONDORCET 38000 GRENOBLE,45.185337,5.721679,65.2C
4222,2CIMMO,CC CASERNE DE BONNE 48 BOULEVARD GAMBETTA 38000 GRENOBLE,45.184588,5.725446,68.31Z
4223,BDR THERMEA FRANCE,51 BOULEVARD DES ALPES 38240 MEYLAN,45.204723,5.775395,43.22B
4224,SIDA INFO SERVICE (SIS),39 RUE GENERAL MANGIN 38100 GRENOBLE,45.176507,5.718224,91.3E
4225,SIDA INFO SERVICE (SIS),5 RUE IRVOY 38000 GRENOBLE,45.182345,5.716111,91.3E
4226,SIDA INFO SERVICE (SIS),8 AVENUE ALSACE LORRAINE 38000 GRENOBLE,45.189249,5.722207,94.99Z
4227,SIDA INFO SERVICE (SIS),14 RUE GENISSIEU 38000 GRENOBLE,45.186933,5.722063,94.99Z
4228,SIGMA BETON,24 RUE DU BOURGAMON 38400 SAINT-MARTIN-D'HERES,45.166183,5.760509,71.20B
4229,ERYMA SERVICES,ZI 36 E RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,45.212914,5.688816,95.11Z
4230,VALGO,ZAC DU GOURET RENAUDIERE 38210 SAINT-QUENTIN-SUR-ISERE,45.280928,5.544474,39.00Z
4231,ALTRAD PREZIOSO (ALTRAD PREZIOSO),BP 5 7 CHEMIN DE LA PISSARDE 38640 CLAIX,45.11426,5.680272,43.34Z
4232,ALTRAD PREZIOSO (ALTRAD PREZIOSO),ZE DITE DE L'ORME LIEU DIT LE CELLIER 38760 VARCES-ALLIERES-ET-RISSET,45.088863,5.711526,43.34Z
4233,CONGREGATION SOEURS MONIALES BETHLEEM (ASSOMPTION DE LA VIERGE),RTE DE PIQUETIERE 38380 SAINT-LAURENT-DU-PONT,45.384126,5.740867,94.91Z
4234,CONGREGATION SOEURS MONIALES BETHLEEM (ASSOMPTION DE LA VIERGE),CURRIERE 3816 RTE DE LA CHARMETTE 38380 SAINT-LAURENT-DU-PONT,45.361584,5.743466,94.91Z
4235,JULIE GUERLANDE,1 RUE MONTGOLFIER 38500 VOIRON,45.366837,5.591898,47.71Z
4236,VERIZON FRANCE (VERIZON BUSINESS),MAUPETUIS IMM VEROUE 3 CHEMIN DE LA DHUY 38240 MEYLAN,45.21333,5.796586,61.10Z
4237,FASHION B. AIR (BEL AIR),5 RUE EMILE AUGIER 38000 GRENOBLE,45.190255,5.722538,47.71Z
4238,MEDICOOP FRANCE,70 COURS JEAN JAURES 38000 GRENOBLE,45.186016,5.71802,78.20Z
4239,MEDICOOP FRANCE,4EME ETAGE 1 PLACE FIRMIN GAUTIER 38000 GRENOBLE,45.190624,5.711992,78.20Z
4240,LA PROVIDENCE,CROP PLACE DOCTEUR GIRARD 38000 GRENOBLE,45.19722,5.736611,88.91B
4241,LA PROVIDENCE,7 RUE BLANCHE MONIER 38000 GRENOBLE,45.196985,5.741479,88.91B
4242,ALTAREA PROMOTION MANAGEMENT,56 BOULEVARD GAMBETTA 38000 GRENOBLE,45.18350198104952,5.726152986485295,41.10A
4243,5 SENS RESTAURATION (5 SENS RESTAURATION) (5 SENS R),196 C RUE DU ROCHER DE LORZIER 38430 MOIRANS,45.32066,5.592187,56.29A
4244,BOUTIQUES GD,2 4 RUE THIERS 3 AVENUE ALSACE LORRAINE 38000 GRENOBLE,45.188865,5.722329,47.59B
4245,BOUTIQUES GD,RN 13   CENTRE COMMERCIAL ART DE VIVRE 78630 ORGEVAL,45.1851477,5.7421522,47.59B
4246,BEAUTE CONCEPT,ZAC DE PRE MILLET 393 RUE ARISTIDE BERGES 38330 MONTBONNOT-SAINT-MARTIN,45.221698,5.817636,47.75Z
4247,BEAUTE CONCEPT,13 RUE SAINT JACQUES 38000 GRENOBLE,45.189473,5.728519,47.75Z
4248,BEAUTE CONCEPT,GALERIE MARCHANDE DE CARREFOUR 1 BOULEVARD DES ALPES 38240 MEYLAN,45.203553,5.770318,47.75Z
4249,BEAUTE CONCEPT,1-3 1 RUE VOLTAIRE 38500 VOIRON,45.36606,5.591779,47.75Z
4250,BEAUTE CONCEPT,RETAIL PARK CARREFOUR 431 AVENUE AMBROISE CROIZAT 38920 CROLLES,45.273327,5.885948,47.75Z
4251,BEAUTE CONCEPT,C.C LECLERC RUE DE COMBOIRE 38130 ECHIROLLES,45.146556,5.69342,47.75Z
4252,BEAUTE CONCEPT,85 RUE LAVOISIER 38330 MONTBONNOT-SAINT-MARTIN,45.217586,5.809804,47.75Z
4253,BCBG MAX AZRIA GROUP (BCBG MAX AZRIA),6 RUE DE SAULT 38000 GRENOBLE,45.189371,5.726679,47.71Z
4254,BCBG MAX AZRIA GROUP (BCBG MAX AZRIA),5 RUE SAINT JACQUES 38000 GRENOBLE,45.189911,5.728049,52.4C
4255,BCBG MAX AZRIA GROUP (BCBG MAX AZRIA),9 RUE THIERS 38000 GRENOBLE,45.188153,5.722097,52.4C
4256,MARDI SAS,CTRE COMMERCIAL CASINO 104 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.191498,5.679458,52.4F
4257,GRAP - GROUPEMENT REGIONAL ALIMENTAIRE DE PROXIMITE (GRAP),RUE DU BOURG 38380 MIRIBEL-LES-ECHELLES,45.42907,5.707967,11.05Z
4258,GRAP - GROUPEMENT REGIONAL ALIMENTAIRE DE PROXIMITE (GRAP),21 RUE BOUCHER DE PERTHES 38000 GRENOBLE,45.184151,5.706014,46.34Z
4259,L'EAU VIVE,4 PLACE AUX HERBES 38000 GRENOBLE,45.193081,5.729577,47.29Z
4260,L'EAU VIVE,C C CONTINENT 1 RUE DES ABATTOIRS 38120 SAINT-EGREVE,45.239933,5.665372,52.1B
4261,L'EAU VIVE,CC CARREFOUR RUE DE NORMANDIE 38130 ECHIROLLES,45.157925,5.722474,47.11B
4262,L'EAU VIVE,RTE NAPOLEON 4 ROUTE NAPOLEON 38320 BRIE-ET-ANGONNES,45.128274,5.777868,47.29Z
4263,L'EAU VIVE,3 ALLEE DES CENTAUREES 38240 MEYLAN,45.203181,5.765289,47.29Z
4264,L'EAU VIVE,CENTRE COMMERC VIALLEX LOCAL 9 BIS 14 10 RUE DE NORMANDIE 38130 ECHIROLLES,45.157416,5.723935,47.29Z
4265,L'EAU VIVE,ANGLE 8 RUE PAUL BERT 6 CRS LAFONTAINE 38000 GRENOBLE,45.188063,5.725428,47.29Z
4266,L'EAU VIVE,2 RUE DU PALAIS 38000 GRENOBLE,45.193131,5.729416,47.29Z
