,nom,adresse,siren
3244,UNIVERS-LOISIRS,CENTRE COMMERCIAL CARREFOUR LOT N 17 1 RUE DES ABATTOIRS 38120 SAINT-EGREVE,324684190
3245,VALORITY INVESTISSEMENT (VALORITY INVESTISSEMENT IMMOBILIER),30 BOULEVARD GAMBETTA 38000 GRENOBLE,442404356
3246,VALORITY INVESTISSEMENT (VALORITY INVESTISSEMENT IMMOBILIER),27 BOULEVARD GAMBETTA 38000 GRENOBLE,442404356
3247,GRANDAUDITION,2 RUE DOCTEUR BALLY 38000 GRENOBLE,429588585
3248,OPCA DES PROFESSIONS DE L'ENTREPRISE DE PROXIMITE ET DE SES SALARIES (OPCA PEPSS),155-157 REGUS GRENOB CITY BUSINESS 155 COURS BERRIAT 38000 GRENOBLE,344945431
3249,GUINTOLI,PARC D'ACTIVITE DU PEURAS 498 PEURAS 38210 TULLINS,447754086
3250,ASUPER 2,20 RUE SAINT EXUPERY 38420 LE VERSOUD,984893297
3251,GEOP (GEOP ASSISTANCE),8 RUE DUPLOYE 38100 GRENOBLE,429258270
3252,SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE (SII),CENTRE CEMOI BAT A 12 RUE AMPERE 38000 GRENOBLE,315000943
3253,ECO.DECHETS ENVIRONNEMENT,34 RUE COMMANDANT LENOIR 38600 FONTAINE,802947432
3254,KORIAN SANTE,8 RUE DE LORRAINE 38130 ECHIROLLES,655520245
3255,A.S.T. GROUPE,24 PLACE DE L’EUROPE 38500 VOIRON,392549820
3256,A.S.T. GROUPE,19 AVENUE HENRI CHAPAYS 38340 VOREPPE,392549820
3257,CAPUCE,145 RUE PASCAL 38140 IZEAUX,349869594
3258,CAPUCE,11 B PLACE VICTOR HUGO 38000 GRENOBLE,349869594
3259,CAPUCE,65 RUE DES TUILIERS 38430 SAINT-JEAN-DE-MOIRANS,349869594
3260,COMMUNE D ECHIROLLES,PLACE DE LA LIBERATION 38130 ECHIROLLES,213801517
3261,COMMUNE D ECHIROLLES,AVENUE SALVADOR ALLENDE 38130 ECHIROLLES,213801517
3262,COMMUNE D ECHIROLLES,15 ALLEE DU BERRY 38130 ECHIROLLES,213801517
3263,COMMUNE D ECHIROLLES,37 AVENUE FREDERIC JOLIOT CURIE 38130 ECHIROLLES,213801517
3264,COMMUNE D ECHIROLLES,4 AVENUE PAUL VAILLANT COUTURIER 38130 ECHIROLLES,213801517
3265,COMMUNE D ECHIROLLES,10 RUE GALILEE 38130 ECHIROLLES,213801517
3266,COMMUNE D ECHIROLLES,10 RUE GALILEE 38130 ECHIROLLES,213801517
3267,COMMUNE D ECHIROLLES,ALLEE DU GATINAIS 38130 ECHIROLLES,213801517
3268,COMMUNE D ECHIROLLES,RUE DE LA LUIRE 38130 ECHIROLLES,213801517
3269,COMMUNE D ECHIROLLES,13 RUE M MANOUCHIAN 38130 ECHIROLLES,213801517
3270,DHL FREIGHT FRANCE SAS (DHL FREIGHT - GERLACH),PARC ACTIVITE CENTR'ALP 369 RUE DU POMMARIN 38340 VOREPPE,488985771
3271,DHL FREIGHT FRANCE SAS (DHL FREIGHT - GERLACH),LE POMMARIN BAT A ZI CENTR'ALP 137 RUE DU MAYOUSSARD 38430 MOIRANS,488985771
3272,MMA VIE,13 RUE MARCEL PAUL 38120 SAINT-EGREVE,440042174
3273,MMA VIE,36 C RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,440042174
3274,MMA VIE,37 AVENUE DU GRANIER 38240 MEYLAN,440042174
3275,MMA VIE,3 RUE DES TROPIQUES 38130 ECHIROLLES,440042174
3276,FLOREAL (GEANT CARBURANTS),ZA DU PLAN 10 RUE PAUL LANGEVIN 38140 RENAGE,950405928
3277,FLOREAL (GEANT CARBURANTS),104 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,950405928
3278,FLOREAL (GEANT CARBURANTS),LES FORGES RUE JEAN JAURES 38220 VIZILLE,950405928
3279,FLOREAL (GEANT CARBURANTS),AVENUE DU 8 MAI 1945 38450 VIF,950405928
3280,COMMUNAUTE DU CHEMIN NEUF,9 PLACE DES TILLEULS 38000 GRENOBLE,305393324
3281,STRADAL,36 D RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,301984563
3282,KONICA MINOLTA BUSINESS SOLUTIONS FRANCE (KONICA MINOLTA),IMMEUBLE LE BOREAL 4 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,302695614
3283,KONICA MINOLTA BUSINESS SOLUTIONS FRANCE (KONICA MINOLTA),29 AVENUE DE VERDUN 38240 MEYLAN,302695614
3284,KONICA MINOLTA BUSINESS SOLUTIONS FRANCE (KONICA MINOLTA),PARC D'ENTREPRISES SUD GALAXIE RUE DU SEXTANT 38130 ECHIROLLES,302695614
3285,KONICA MINOLTA BUSINESS SOLUTIONS FRANCE (KONICA MINOLTA),4 RUE DES TROPIQUES 38130 ECHIROLLES,302695614
3286,ALTEN (ALTEN),IMMEUBLE CITY 38 RUE DE LA TUILERIE 38170 SEYSSINET-PARISET,348607417
3287,ALTEN (ALTEN),MINIPARC POLYTEC BAT ALIZES 32 RUE DES BERGES 38000 GRENOBLE,348607417
3288,ALTEN (ALTEN),5-7-LE GRENAT 3 5 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,348607417
3289,ALTEN (ALTEN),LES REFLETS DU DRAC 32 34 36 RUE GUSTAVE EIFFEL 38100 GRENOBLE,348607417
3290,ALTEN (ALTEN),31 RUE AIME REQUET 38000 GRENOBLE,348607417
3291,SYNDI NATIONAL ENSEIGNEMENT SECOND DEGRE (SNES),16 AVENUE DU 8 MAI 1945 38400 SAINT-MARTIN-D'HERES,775666217
3292,SYNDI NATIONAL ENSEIGNEMENT SECOND DEGRE (SNES),6 AVENUE MARIE REYNOARD 38100 GRENOBLE,775666217
3293,LA FAYETTE COIFFURE (SHAMPOO),CENTRE COMMERCIAL LECLERC ESPACE COMBOIRE 38130 ECHIROLLES,337913792
3294,LA FAYETTE COIFFURE (SHAMPOO),CENTRE COMMERCIAL GEANT BOULEVARD PAUL LANGEVIN 38600 FONTAINE,337913792
3295,LA FAYETTE COIFFURE (SHAMPOO),CENTRE COMMERCIAL CARREFOUR MARKET ROUTE DE SAINT-QUENTIN 38210 TULLINS,337913792
3296,LA FAYETTE COIFFURE (SHAMPOO),16 GRAND PLACE 38100 GRENOBLE,337913792
3297,LA FAYETTE COIFFURE (SHAMPOO),CELLULE XB36B 55 GRAND PLACE 38100 GRENOBLE,337913792
3298,ANTEA FRANCE (ANTEA GROUP),WTC GRENOBLE 5 PLACE ROBERT SCHUMAN 38000 GRENOBLE,393206735
3299,GROUPE CAYON,184 RUE DU VERCORS 38140 RIVES,400519005
3300,GROUPE CAYON,87 BOULEVARD DE LA REPUBLIQUE 38500 VOIRON,400519005
3301,GROUPE CAYON,BAT C CENTR'ALP 196 RUE DU ROCHER DE LORZIER 38430 MOIRANS,400519005
3302,GROUPE CAYON,18 RUE JEAN PIERRE TIMBAUD 38130 ECHIROLLES,400519005
3303,MILLEIS BANQUE (MILLEIS),47 AVENUE ALSACE LORRAINE 38000 GRENOBLE,344748041
3304,PLUTON,236 CHEMIN DU SABOT 38140 BEAUCROISSANT,902634633
3305,PLUTON,LES ISLES 38800 CHAMPAGNIER,902634633
3306,DESAUTEL,13 RUE DE MAYENCIN 38610 GIERES,955503982
3307,DESAUTEL,ET NO 18 16 RUE DE MAYENCIN 38400 SAINT-MARTIN-D'HERES,955503982
3308,DESAUTEL,7-9 CHEMIN ROBESPIERRE 38100 GRENOBLE 30 CHEMIN DE LA POTERNE 38100 GRENOBLE,955503982
3309,APEX 30,LES ALLAVARDS 38470 L'ALBENC,892927906
3310,DAVIMAR (BERENICE),2 RUE DE BONNE 38000 GRENOBLE,410620520
3311,ICADE PROMOTION,47 AVENUE ALSACE LORRAINE 38000 GRENOBLE,784606576
3312,VALORITY CREDIT (VALORITY),30 BOULEVARD GAMBETTA 38000 GRENOBLE,483471157
3313,CESI SAS (CESI ENTR - ECOLE SUP INFORMATIQUE CESI (EXIA.CESI)),137 MAYOUSSARD 38430 MOIRANS,342707502
3314,CESI SAS (CESI ENTR - ECOLE SUP INFORMATIQUE CESI (EXIA.CESI)),LE DOYEN 22 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,342707502
3315,CESI SAS (CESI ENTR - ECOLE SUP INFORMATIQUE CESI (EXIA.CESI)),7 CHEMIN DU VIEUX CHENE 38240 MEYLAN,342707502
3316,CESI SAS (CESI ENTR - ECOLE SUP INFORMATIQUE CESI (EXIA.CESI)),16 CHEMIN DE MALACHER 38240 MEYLAN,342707502
3317,BUREAU VERITAS SERVICES FRANCE,45 RUE LAVOISIER 38330 MONTBONNOT-SAINT-MARTIN,320531171
3318,UNIVERSITE SAVOIE MONT BLANC,621 AVENUE CENTRALE 38400 SAINT-MARTIN-D'HERES,197308588
3319,UNIVERSITE SAVOIE MONT BLANC,DOMAINE UNIVERSITAIRE 681 RUE DE LA PASSERELLE 38400 SAINT-MARTIN-D'HERES,197308588
3320,UNIVERSITE SAVOIE MONT BLANC,DOM UNIVERSITAIRE 73000 JACOB-BELLECOMBETTE,197308588
3321,UNIVERSITE SAVOIE MONT BLANC,DOM UNIVERSITAIRE 73000 JACOB-BELLECOMBETTE,197308588
3322,UNIVERSITE SAVOIE MONT BLANC,DOMAINE UNIVERSITAIRE 73000 JACOB-BELLECOMBETTE,197308588
3323,TRESCAL (TRESCAL SOMELEC),ZAC DE GAVANIERE BAT 8 8 RUE DE ROCHEPLEINE 38120 SAINT-EGREVE,562047050
3324,TRESCAL (TRESCAL SOMELEC),20 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,562047050
3325,TRESCAL (TRESCAL SOMELEC),5 ALLEE DE BETHLEEM 38610 GIERES,562047050
3326,O DES CIMES (O DES CIMES),LD CORDET RES LE CRISTAL DE L'ALPE AVENUE DE L’ETENDARD 38750 HUEZ,533813390
3327,ACM,12 BOULEVARD MARECHAL FOCH 38000 GRENOBLE,440536555
3328,BNP PARIBAS IMMOBILIER PROMOTION (BNP PI PROMOTION),IMMEUBLE LE GRENAT 3 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,441052735
3329,BNP PARIBAS IMMOBILIER PROMOTION (BNP PI PROMOTION),1-5-IMMEUBLE LE GRENAT 1 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,441052735
3330,BNP PARIBAS IMMOBILIER PROMOTION (BNP PI PROMOTION),285 RUE LAVOISIER 38330 MONTBONNOT-SAINT-MARTIN,441052735
3331,FONDASOL,50 RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,582621561
3332,FONDASOL,50 RTE DES TROIS FONTAINES 38140 RIVES,582621561
3333,LA DETECTION ELECTRONIQUE FRANCAISE (DEF) (DEF),209 RUE DU ROCHER DE LORZIER 38430 MOIRANS,712056266
3334,SPINACH MFCO,63 GRAND PLACE 38130 ECHIROLLES,907734198
3335,UNIVERSITE GRENOBLE ALPES,621 AVENUE CENTRALE 38400 SAINT-MARTIN-D'HERES,130026081
3336,UNIVERSITE GRENOBLE ALPES,CITE DES TERRITOIRES 14 AVENUE MARIE REYNOARD 38100 GRENOBLE,130026081
3337,UNIVERSITE GRENOBLE ALPES,DOMAINE UNIVERSITAIRE 1030 AVENUE CENTRALE 38400 SAINT-MARTIN-D'HERES,130026081
3338,UNIVERSITE GRENOBLE ALPES,151 RUE DE LA PAPETERIE 38400 SAINT MARTIN D'HERES,130026081
3339,UNIVERSITE GRENOBLE ALPES,1741 RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,130026081
3340,UNIVERSITE GRENOBLE ALPES,2 PLACE DOYEN GOSSE 38000 GRENOBLE,130026081
3341,UNIVERSITE GRENOBLE ALPES,DOMAINE DE LA MERCI PLACE COMMANDANT NAL 38700 LA TRONCHE,130026081
3342,UNIVERSITE GRENOBLE ALPES,DOMAINE UNIVERSITAIRE 1133 RUE DES RESIDENCES 38400 SAINT-MARTIN-D'HERES,130026081
3343,UNIVERSITE GRENOBLE ALPES,DOMAINE DE LA MERCI PLACE COMMANDANT NAL 38700 LA TRONCHE,130026081
3344,UNIVERSITE GRENOBLE ALPES,14 PLACE CONSEIL NAL DE LA RESISTANCE 38400 SAINT-MARTIN-D'HERES,130026081
3345,SPIE ICS,RUE DU SEXTANT 38130 ECHIROLLES,324103829
3346,SPIE ICS,IMMEUBLE LE SUN 180 AVENUE DE L’EUROPE 38330 MONTBONNOT-SAINT-MARTIN,324103829
3347,LUDIVINE PASSION,4 RUE DE SAULT 38000 GRENOBLE,793405275
3348,GINGER BURGEAP,BATIMENT A HERMES 2 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,682008222
3349,MUTUELLE ENTRAIN (SECTION BOUCHES DU RHONE) (MCMR),13 AVENUE ARISTIDE BRIAND 38600 FONTAINE,775558778
3350,ANGLE NEUF,1 RUE MOLIERE 38000 GRENOBLE,510539018
3351,EUROFEU SERVICES (PARFEU - EUROFEU TECHNOLOGIES),LE TALAMUD 38140 SAINT-BLAISE-DU-BUIS,353271067
3352,GIE DES HOTELS ECORED,LE PEAGE 69400 LIMAS,403267727
3353,ENYGEA SERVICES,24 RUE ARISTIDE BERGES 38800 LE PONT-DE-CLAIX,387867765
3354,DRIVE TO HOME,21 RUE DE COMBOIRE 38130 ECHIROLLES,908545106
3355,ARGOS VETERINAIRE AURA,16 RUE TANCREDE BASTET 38420 DOMENE,880168489
3356,ARGOS VETERINAIRE AURA,ECHIROLLES 24 AVENUE DU 8 MAI 1945 38130 ECHIROLLES,880168489
3357,ARGOS VETERINAIRE AURA,ZONE ARTISANALE DES SPEYRES 1 RUE DU BRUYANT 38450 VIF,880168489
3358,ARGOS VETERINAIRE AURA,14 ROUTE DE LYON 38000 GRENOBLE,880168489
3359,ARGOS VETERINAIRE AURA,4 AV DES SEPT LAUX 38240 MEYLAN,880168489
3360,ARGOS VETERINAIRE AURA,17 AVENUE VICTOR HUGO 38170 SEYSSINET-PARISET,880168489
3361,KPMG AVOCATS,9 AVENUE DU GRANIER 38240 MEYLAN,840455273
3362,KPMG AVOCATS,51 CHEMIN DE LA TAILLAT 38240 MEYLAN,840455273
3363,APEX 53,COTE BELLE 38470 L'ALBENC,910832872
3364,M2I (M2I FORMATION),89 B RUE GENERAL MANGIN 38100 GRENOBLE,333544153
3365,M2I (M2I FORMATION),22 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,333544153
3366,SODISTOUR,47 AVENUE ALSACE LORRAINE 38000 GRENOBLE,338234891
3367,SODISTOUR,LES RAMAYES CLUB TOURISTRA VACS PRAPOUTEL LES 7 LAUX 38190 LES ADRETS,338234891
3368,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),CENTRALE ELECTRIQUE LE LIGNET 38210 LA RIVIERE,378201800
3369,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),17 RUE DE LA FRISE 38000 GRENOBLE,378201800
3370,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),PARC SUD GALAXIE 1 PLACE DU VERSEAU 38130 ECHIROLLES,378201800
3371,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),PLATEFORME BOIS CHARAVINES ZA BAS GUILLERMET FURENS SUD 38850 CHARAVINES,378201800
3372,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),48 RUE DE L'ARLEQUIN 38100 GRENOBLE,378201800
3373,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),49 RUE FELIX ESCLANGON 38000 GRENOBLE,378201800
3374,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),SITE ECOLOGIQUE LIEU DIT LES VERTS 38500 LA BUISSE,378201800
3375,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),CENTRE SPORTIF LA BRUYERE 57 AVENUE LA BRUYERE 38100 GRENOBLE,378201800
3376,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),CHE DE L'ALLEGRERIE 38470 VINAY,378201800
3377,GEG ENERGIES NOUVELLES ET RENOUVELABLES (GEG ENER),ABC A3 2 RUE WINSTON CHURCHILL 38000 GRENOBLE,378201800
3378,OFFICE NATIONAL D INFORMATION SUR LES ENSEIGNEMENTS ET LES PROFESSIONS (ONISEP),11 AVENUE GENERAL CHAMPON 38000 GRENOBLE,180043028
3379,GROUPE PPC,2 RUE DE MAYENCIN 38400 SAINT-MARTIN-D'HERES,505377903
3380,SYNERGIE CARE (SYNERGIE CARE),79 COURS JEAN JAURES 38000 GRENOBLE,303411458
3381,SYNERGIE CARE (SYNERGIE CARE),49 COURS JEAN JAURES 38000 GRENOBLE,303411458
3382,SYNERGIE CARE (SYNERGIE CARE),47 COURS JEAN JAURES 38000 GRENOBLE,303411458
3383,SYNERGIE CARE (SYNERGIE CARE),35 COURS JEAN JAURES 38000 GRENOBLE,303411458
3384,SYNERGIE CARE (SYNERGIE CARE),RUE DE LA FRISE 38000 GRENOBLE,303411458
3385,CIE IBM FRANCE,LD LES CHOBERTS 38112 AUTRANS-MEAUDRE EN VERCORS,552118465
3386,CIE IBM FRANCE,LE FORUM 3 RUE MALAKOFF 38000 GRENOBLE,552118465
3387,CIE IBM FRANCE,MINIPARC ALPES CONGRES 5 RUE ROLAND GARROS 38320 EYBENS,552118465
3388,"CREDIT AGRICOLE LEASING & FACTORING (CA-LEASING FACTORING, EUROFACTOR)",1 PLACE FIRMIN GAUTIER 38000 GRENOBLE,692029457
3389,"CREDIT AGRICOLE LEASING & FACTORING (CA-LEASING FACTORING, EUROFACTOR)",31 RUE PIERRE SEMARD 38000 GRENOBLE,692029457
3390,"CREDIT AGRICOLE LEASING & FACTORING (CA-LEASING FACTORING, EUROFACTOR)",MINIPARC POLYTEC 60 RUE DES BERGES 38000 GRENOBLE,692029457
3391,"CREDIT AGRICOLE LEASING & FACTORING (CA-LEASING FACTORING, EUROFACTOR)",15-17 15 RUE PAUL CLAUDEL 38100 GRENOBLE,692029457
3392,"CREDIT AGRICOLE LEASING & FACTORING (CA-LEASING FACTORING, EUROFACTOR)",IMM CA PARTNERS 8 PLACE DE LA RESISTANCE 38000 GRENOBLE,692029457
3393,LOUVRE BANQUE PRIVEE (BPE),11 RUE GENERAL FERRIE 38100 GRENOBLE,384282968
3394,LOUVRE BANQUE PRIVEE (BPE),13 BOULEVARD GAMBETTA 38000 GRENOBLE,384282968
3395,APEX 67,LE VERNEY 73390 BOURGNEUF,921262697
3396,TIBCO TELECOMS,106 RUE DE LA LIBERTE 38180 SEYSSINS,423261692
3397,TIBCO TELECOMS,93 B RUE GENERAL MANGIN 38100 GRENOBLE,423261692
3398,EBRA MEDIAS RHONE-ALPES PACA (GROUPE DAUPHINE MEDIA),650 ROUTE DE VALENCE 38113 VEUREY-VOROIZE,348944976
3399,EBRA MEDIAS RHONE-ALPES PACA (GROUPE DAUPHINE MEDIA),40 AVENUE ALSACE LORRAINE 38000 GRENOBLE,348944976
3400,EBRA MEDIAS RHONE-ALPES PACA (GROUPE DAUPHINE MEDIA),2 RUE DES TERREAUX 38500 VOIRON,348944976
3401,EBRA MEDIAS RHONE-ALPES PACA (GROUPE DAUPHINE MEDIA),29 RUE VICTOR MOLLARD 38500 VOIRON,348944976
3402,EBRA MEDIAS RHONE-ALPES PACA (GROUPE DAUPHINE MEDIA),32 RUE GUSTAVE EIFFEL 38100 GRENOBLE,348944976
3403,COMMUNE DE VILLEMOMBLE,ALTITUDE 1200 38250 CORRENCON-EN-VERCORS,219300779
3404,PHARMAT,12 RUE DES GLAIRAUX 38120 SAINT-EGREVE,325213841
3405,VIVARTE (PATAUGAS TRAPPEUR),ZA LES COULEURS BAT 9.8020 PLACE IRENE JOLIOT CURIE 26000 VALENCE,308449024
3406,VIVARTE (PATAUGAS TRAPPEUR),ZAC DE L HERMITAGE LOT N 7 L HERMITAGE 29200 BREST,308449024
3407,ENTREPRISE GENERALE LEON GROSSE (EGLG),88 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,745420653
3408,ENTREPRISE GENERALE LEON GROSSE (EGLG),2 DE VIGNATE 38610 GIERES,745420653
3409,ENTREPRISE GENERALE LEON GROSSE (EGLG),BATIMENT SIROCCO 40 RUE DES BERGES 38000 GRENOBLE,745420653
3410,ENTREPRISE GENERALE LEON GROSSE (EGLG),40 AVENUE DE LA REPUBLIQUE 38320 EYBENS,745420653
3411,ENTREPRISE GENERALE LEON GROSSE (EGLG),ZAC ACTIPOLE   ACTIVILLAGE SAINT JEAN 296 ROUTE DES BEALIERES 38113 VEUREY-VOROIZE,745420653
3412,RADIO NOSTALGIE RESEAU,94/96 94 RUE DE STALINGRAD 38100 GRENOBLE,478828205
3413,RADIO NOSTALGIE RESEAU,LE CALYPSO 2 RUE DES MERIDIENS 38130 ECHIROLLES,478828205
3414,MUTUELLE GENERALE DE L'ECONOMIE DES FINANCES ET DE L INDUSTRIE (MGEFI),GRENOBLE CEDEX 02 9 BOULEVARD JOSEPH VALLIER 38000 GRENOBLE,499982098
3415,MUTUELLE GENERALE DE L'ECONOMIE DES FINANCES ET DE L INDUSTRIE (MGEFI),38 AVENUE RHIN ET DANUBE 38100 GRENOBLE,499982098
3416,MISTERMENUISERIE STORES,ST MARTIN D HERES 7 RUE CHARLES DARWIN 38400 SAINT-MARTIN-D'HERES,832227300
3417,SIRCA SNC (SIRCA),LIEUDIT PRE BONTOUX RUE LOUIS BARRAN 38500 LA BUISSE,388156499
3418,MSB OBI,123 AVENUE DE LA REPUBLIQUE 38320 BRESSON,444609986
3419,COFRISET (COFRISET) (COFRISET),73 RUE DES JAVAUX 38320 EYBENS,961500261
3420,GERENTES DISTRIBUTION,C/O PROVENC'HALLES GRAND PLAN MENU 38500 COUBLEVIE,929596179
3421,SERIS SECURITY (SERIS SECURITY),Z.I PERCEVALIERE 14 AVENUE PIERRE DE COUBERTIN 38170 SEYSSINET-PARISET,788213825
3422,SODI (SODI E.G),RUE LAVOISIER 38800 LE PONT-DE-CLAIX,331204396
3423,SODI (SODI E.G),ZONE PRE DE L ORME 38760 VARCES-ALLIERES-ET-RISSET,331204396
3424,SODI (SODI E.G),6 RUE LEON FOURNIER 38130 ECHIROLLES,331204396
3425,ETABLISSEMENTS MICHAUD ET CHAILLY,296 RUE DE LA BEALIERE 38113 VEUREY-VOROIZE,319416939
3426,PI ENERGY,11 BOULEVARD MARECHAL LYAUTEY 38000 GRENOBLE,521749085
3427,ASS FORMATION PERMANENTE PERSONNEL HOSP (ANFH),25 AVENUE DE CONSTANTINE 38100 GRENOBLE,302695564
3428,ASS FORMATION PERMANENTE PERSONNEL HOSP (ANFH),51 BOULEVARD DES ALPES 38240 MEYLAN,302695564
3429,ASS FORMATION PERMANENTE PERSONNEL HOSP (ANFH),IMMEUBLE LES REFLETS DU VERCORS 26 RUE GUSTAVE EIFFEL 38100 GRENOBLE,302695564
3430,INSTITUT DE GESTION SOCIALE (IGS),EUROPOLE 27 RUE PIERRE SEMARD 38000 GRENOBLE,312495096
3431,DIPENERGIE,ZI LES ILES CORDEES ALLEE DU SAUTARET 38113 VEUREY-VOROIZE,518092390
3432,CHAMBRE DE METIERS ET DE L'ARTISANAT DE REGION AUVERGNE-RHONE-ALPES (CMAR),ZA BOUCHAYER VIALLET 20 RUE DES ARTS ET METIERS 38000 GRENOBLE,130027956
3433,ITHAQUE,11 AVENUE PAUL VERLAINE 38100 GRENOBLE,898532833
3434,CAYROL ENERGIE,460 CHEMIN DU MENEY 38360 NOYAREY,910297738
3435,MMV (VACANCES EN LIGNE) (MMV),ALPE HUEZ AVENUE DU RIF NEL 38750 HUEZ,411926892
3436,MMV (VACANCES EN LIGNE) (MMV),HOTEL CLUB MMV L'ALPE D'HU RES DES BERGERS 38750 HUEZ,411926892
3437,AGVE.FT,CTRE VACANCES LE MOULIN 26420 SAINT-MARTIN-EN-VERCORS,433657913
3438,AGVE.FT,DE VACANCES LES MATTEAUX 38112 AUTRANS-MEAUDRE EN VERCORS,433657913
3439,AGVE.FT,CHALET LA CHAMOISINE LES 7 LAUX FOND DE FRANCE 38580 LE HAUT-BREDA,433657913
3440,CFDP ASSURANCES (CFDP) (CFDP),11 PLACE VICTOR HUGO 38000 GRENOBLE,958506156
3441,CFDP ASSURANCES (CFDP) (CFDP),ET 157 155 COURS BERRIAT 38000 GRENOBLE,958506156
3442,CFDP ASSURANCES (CFDP) (CFDP),IMMEUBLE B 2 AVENUE DE VIGNATE 38610 GIERES,958506156
3443,FIDUCIAL SECURITE HUMAINE EN ABREGE FIDUCIAL SECURITE (RHONE ALPES STL) (SECURIAL),93 B RUE GENERAL MANGIN 38100 GRENOBLE,338246317
3444,FIDUCIAL SECURITE HUMAINE EN ABREGE FIDUCIAL SECURITE (RHONE ALPES STL) (SECURIAL),12 AVENUE PIERRE DE COUBERTIN 38170 SEYSSINET-PARISET,338246317
3445,HENRY SCHEIN FRANCE SCA,5 AVENUE PAUL VERLAINE 38100 GRENOBLE,390471985
3446,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK (CIB CACIB),15 BOULEVARD EDOUARD REY 38000 GRENOBLE,304187701
3447,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK (CIB CACIB),15/17 15 RUE PAUL CLAUDEL 38100 GRENOBLE,304187701
3448,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK (CIB CACIB),12 PLACE DE LA RESISTANCE 38000 GRENOBLE,304187701
3449,PRONUPTIA SUCCURSALES,LOTISSEMENT IFS PORTE SUD 10 BOULEVARD GAMBETTA 38000 GRENOBLE,484235320
3450,INTER MUTUELLES ENTREPRISES,11 COURS BERRIAT 38000 GRENOBLE,493147011
3451,COMMUNE DE SAINT EGREVE,HOTEL DE VILLE 36 AVENUE GENERAL DE GAULLE 38120 SAINT-EGREVE,213803828
3452,COMMUNE DE SAINT EGREVE,2 BOULEVARD DE BELLEDONNE 38120 SAINT-EGREVE,213803828
3453,COMMUNE DE SAINT EGREVE,2 RUE ADOLPHE MUGUET 38120 SAINT-EGREVE,213803828
3454,COMMUNE DE SAINT EGREVE,28 RUE DE LA GARE 38120 SAINT-EGREVE,213803828
3455,COMMUNE DE SAINT EGREVE,30 RUE DE LA GARE 38120 SAINT-EGREVE,213803828
3456,COMMUNE DE SAINT EGREVE,12 AVENUE MEDECIN GAL VIALLET 38120 SAINT-EGREVE,213803828
3457,COMMUNE DE SAINT EGREVE,1 RUE MELUSINE 38120 SAINT-EGREVE,213803828
3458,COMMUNE DE SAINT EGREVE,2 RUE ADOLPHE MUGUET 38120 SAINT-EGREVE,213803828
3459,COMMUNE DE SAINT EGREVE,RUE DE L'ANCIENNE POSTE 38120 SAINT-EGREVE,213803828
3460,COMMUNE DE SAINT EGREVE,2 RUE DE L'ANCIENNE POSTE 38120 SAINT-EGREVE,213803828
3461,MAN TRUCK & BUS FRANCE,ZONE INDUSTRIELLE LE FONTANIL RUE DES 4 SETEREES 38120 FONTANIL-CORNILLON,318919065
3462,BULL SAS,1 RUE DE PROVENCE 38130 ECHIROLLES,642058739
3463,BULL SAS,AVENUE DES JEUX OLYMPIQUES 38100 GRENOBLE,642058739
3464,BULL SAS,ZI DE MAYENCIN 2 RUE DE VIGNATE 38610 GIERES,642058739
3465,BULL SAS,3 RUE DE PROVENCE 38130 ECHIROLLES,642058739
3466,ARKEA BANQUE ENTREPRISES ET INSTITUTIONNELS (ARKEA BANQUE ENTREPRISES ET INSTITUTIONNELS) (ARKEA BANQUE E & I),6 PLACE DOCTEUR LEON MARTIN 38000 GRENOBLE,378398911
